line_id,order_id,book_id,price
9101,8660,2664,16.65
9102,5089,10453,6.65
9103,10377,755,19.48
9104,7285,5165,19.12
9105,1908,5812,4.92
9106,7021,9624,19.18
9107,5116,2858,18.37
9108,877,10337,5.58
9109,8321,7070,16.22
9110,5407,7791,2.69
9111,4485,5854,5.28
9112,1702,8649,10.4
9113,11025,2547,15.56
9114,4793,1385,5.1
9115,832,1912,9.82
9116,443,5007,17.63
9117,6761,3429,3.42
9118,13,4792,15.67
9119,9507,7598,0.89
9120,4141,9902,1.6
9121,9641,10075,3.15
9122,587,5543,2.4
9123,1370,9438,17.4
9124,8342,8282,7.01
9125,8897,7419,19.24
9126,475,7047,15.89
9127,642,6662,12.43
9128,7199,10835,9.94
9129,5170,2008,10.59
9130,9578,4346,11.6
9131,282,6540,11.32
9132,4691,1307,4.29
9133,5180,3167,1.0
9134,1265,10897,10.48
9135,5439,7997,4.39
9136,2075,1621,7.09
9137,4679,209,14.39
9138,11000,3437,3.38
9139,6873,2,12.5
9140,5360,2801,17.64
9141,4391,6003,6.39
9142,6479,2625,16.02
9143,4192,513,17.04
9144,547,7960,3.97
9145,1193,10739,8.95
9146,10,2155,11.79
9147,4625,1116,2.45
9148,2241,7970,4.04
9149,8822,10843,9.86
9150,311,2918,18.63
9151,8281,9782,0.32
9152,8714,10792,9.38
9153,8737,4296,11.0
9154,6825,199,14.17
9155,1668,8046,4.7
9156,5406,10018,2.41
9157,9413,10952,10.8
9158,6162,1472,5.59
9159,103,529,17.1
9160,1469,3883,7.24
9161,6519,2,12.36
9162,4610,4613,13.79
9163,4518,9530,17.97
9164,913,10020,2.37
9165,10772,2411,13.98
9166,9701,10836,9.7
9167,1596,2090,11.07
9168,8738,4655,14.1
9169,6281,8350,7.31
9170,8747,880,0.16
9171,4832,8623,9.75
9172,8435,6747,12.88
9173,4823,3773,6.16
9174,6991,10755,8.89
9175,324,4031,8.44
9176,1726,7033,15.41
9177,9714,10809,9.34
9178,9670,933,0.57
9179,1316,8994,13.01
9180,566,5317,19.97
9181,6255,413,15.88
9182,8804,9467,17.25
9183,8782,10760,8.86
9184,4165,4388,11.59
9185,1718,5669,3.1
9186,2106,2143,11.39
9187,8649,6752,12.81
9188,2194,1302,3.81
9189,7319,4332,11.04
9190,8460,2393,13.61
9191,7116,2268,12.48
9192,5278,9688,19.16
9193,4493,1448,5.09
9194,950,1552,6.03
9195,1381,7890,2.99
9196,6597,11108,11.91
9197,6645,1455,5.14
9198,9482,714,18.47
9199,10413,2171,11.55
9200,5304,1547,5.93
9201,10768,7310,17.73
9202,6994,9752,19.67
9203,8743,2371,13.32
9204,2477,1126,2.11
9205,5526,4277,10.42
9206,6955,1653,6.84
9207,9028,4619,13.48
9208,6669,953,0.52
9209,1553,7044,15.26
9210,9405,11085,11.56
9211,5506,5998,5.84
9212,384,517,16.57
9213,7145,10524,6.51
9214,4539,6461,9.98
9215,9686,7063,15.39
9216,9219,3277,1.36
9217,2111,2288,12.46
9218,10526,660,17.83
9219,6531,4774,14.78
9220,1559,7520,19.47
9221,218,7933,3.18
9222,6333,5375,0.17
9223,1610,10420,5.49
9224,5379,614,17.34
9225,6285,1127,1.95
9226,1953,2972,18.53
9227,630,3662,4.72
9228,1562,3226,0.79
9229,10578,9400,16.28
9230,7129,10323,4.58
9231,10627,10604,7.1
9232,4786,8975,12.46
9233,1246,3043,19.12
9234,7248,8336,6.68
9235,10980,7539,19.51
9236,6995,8409,7.32
9237,5023,4260,10.03
9238,2319,1343,3.81
9239,5473,11039,10.95
9240,9073,2162,11.15
9241,9239,5369,19.92
9242,638,4846,15.22
9243,452,11125,11.65
9244,338,1413,4.34
9245,4288,9745,19.21
9246,8548,10001,1.5
9247,8677,2428,13.43
9248,7190,1242,2.77
9249,247,752,18.33
9250,4385,10233,3.54
9251,6893,2948,18.05
9252,6451,2000,9.51
9253,1060,2362,12.76
9254,5286,6392,8.98
9255,5029,8717,9.86
9256,4613,6904,13.56
9257,4690,1696,6.75
9258,9622,7498,18.89
9259,6962,858,19.2
9260,1902,2344,12.56
9261,6357,5224,18.45
9262,4790,11050,10.79
9263,1285,3028,18.68
9264,9553,219,13.42
9265,9720,1340,3.49
9266,1892,8630,9.01
9267,8224,3450,2.46
9268,4656,1981,9.25
9269,9013,4944,15.86
9270,10914,3956,6.99
9271,1358,6343,8.42
9272,4647,7506,18.87
9273,1204,785,18.45
9274,288,2153,10.74
9275,2109,7221,16.28
9276,722,1117,1.41
9277,619,9345,15.37
9278,1226,1808,7.62
9279,6163,3427,2.17
9280,8610,6950,13.83
9281,5296,8264,5.63
9282,1954,387,14.8
9283,4894,63,11.89
9284,2487,9270,14.63
9285,1033,9670,18.21
9286,4101,1350,3.43
9287,11425,11031,10.41
9288,4311,6962,13.82
9289,6635,8924,11.46
9290,4117,6634,10.87
9291,9414,3335,1.22
9292,4675,7566,19.24
9293,6933,1969,8.92
9294,4722,7698,0.42
9295,7221,4455,11.27
9296,9231,8109,4.1
9297,5038,2609,14.64
9298,9245,3980,6.97
9299,6572,9743,18.76
9300,1767,673,17.23
9301,62,1705,6.5
9302,5098,5230,18.18
9303,1389,7730,0.64
9304,11349,3680,4.24
9305,4348,6048,5.52
9306,1054,8226,5.08
9307,1779,6210,6.96
9308,8679,3496,2.57
9309,4428,67,11.75
9310,1194,4012,7.2
9311,9344,3415,1.82
9312,4098,8273,5.48
9313,7304,8468,7.23
9314,9810,5744,2.74
9315,8542,1526,4.82
9316,6405,4415,10.78
9317,1700,2958,17.67
9318,9690,4351,10.19
9319,1827,9211,13.86
9320,6195,8799,10.15
9321,8509,6810,12.27
9322,976,1859,7.77
9323,38,9335,14.97
9324,4128,115,12.1
9325,1593,3458,2.14
9326,5115,3580,3.23
9327,8471,2954,17.6
9328,2262,5462,0.13
9329,6412,5848,3.59
9330,5456,4930,15.32
9331,4474,307,13.77
9332,556,10332,3.86
9333,10777,1776,6.96
9334,6938,1498,4.46
9335,10454,2758,15.78
9336,8469,1905,8.08
9337,2188,10797,7.99
9338,12,7280,16.37
9339,2065,5030,16.14
9340,9696,3944,6.37
9341,9476,7583,19.08
9342,686,2862,16.63
9343,8931,2119,9.94
9344,4979,5324,18.75
9345,81,7505,18.35
9346,2247,10069,1.39
9347,10923,6651,10.65
9348,11388,1300,2.56
9349,329,5805,3.02
9350,9294,645,16.64
9351,2291,3025,17.99
9352,2459,4694,12.99
9353,10303,4913,14.95
9354,5261,10481,4.96
9355,9695,655,16.64
9356,10440,3139,18.95
9357,6392,8170,4.16
9358,7218,3177,19.24
9359,903,5842,3.18
9360,8705,9364,14.83
9361,383,45,11.07
9362,7110,3804,4.85
9363,8334,10735,7.13
9364,1597,6728,11.11
9365,4865,4454,10.65
9366,6841,10830,7.96
9367,9007,804,17.85
9368,6744,10490,4.89
9369,8408,4256,8.86
9370,9599,6708,10.89
9371,8271,8929,10.85
9372,5375,2641,14.33
9373,321,5417,19.25
9374,4181,2134,9.74
9375,6201,5686,1.65
9376,254,6265,6.85
9377,1958,1094,0.37
9378,1111,33,10.83
9379,1879,8736,9.02
9380,7214,10354,3.57
9381,10988,8188,4.1
9382,4505,6636,10.15
9383,5472,960,19.13
9384,1865,7505,17.95
9385,7269,3720,3.93
9386,10443,4676,12.51
9387,6288,2999,17.43
9388,2316,3080,18.15
9389,1336,7276,15.86
9390,10934,2093,9.26
9391,8687,4963,15.05
9392,6951,9516,15.97
9393,9481,8126,3.47
9394,699,7347,16.46
9395,1099,9174,12.88
9396,423,6840,11.89
9397,8781,8208,4.18
9398,8676,10719,6.75
9399,6380,8554,7.26
9400,2499,6549,9.22
9401,6834,9268,13.66
9402,5227,10185,1.89
9403,9428,8846,9.84
9404,9369,10474,4.48
9405,8464,9848,18.84
9406,8540,2513,12.9
9407,11264,4487,10.65
9408,8607,6168,5.73
9409,6409,1097,0.15
9410,4678,8802,9.39
9411,4392,10129,1.31
9412,8215,7304,15.91
9413,2019,7572,18.32
9414,2460,9783,18.19
9415,1858,4300,8.9
9416,11326,2299,10.91
9417,955,2513,12.83
9418,5341,4808,13.45
9419,1639,3132,18.39
9420,8392,7482,17.48
9421,9216,4944,14.66
9422,1733,2308,10.91
9423,1987,5458,19.22
9424,6828,3320,19.99
9425,8585,926,18.47
9426,4827,9814,18.35
9427,1962,9428,14.87
9428,8285,2362,11.35
9429,725,11,10.21
9430,6361,4365,9.33
9431,8218,6039,4.35
9432,8646,698,16.34
9433,6943,8978,10.76
9434,6569,2999,17.01
9435,9742,1552,3.99
9436,1790,2931,16.37
9437,2478,4807,13.23
9438,2086,10726,6.43
9439,10364,3633,2.68
9440,1725,6068,4.53
9441,4715,3319,19.82
9442,8376,2496,12.43
9443,7265,199,11.77
9444,697,10533,4.64
9445,11390,2723,14.44
9446,6200,5233,16.99
9447,8338,7287,15.45
9448,860,6607,9.33
9449,521,4243,8.07
9450,6767,8650,7.67
9451,4153,2878,15.77
9452,889,10433,3.66
9453,6156,8907,9.93
9454,5242,9006,10.82
9455,9768,4325,8.74
9456,9531,4611,11.29
9457,8531,2902,15.94
9458,9620,8004,1.78
9459,2213,3858,4.52
9460,6738,344,12.92
9461,63,141,11.09
9462,5073,7162,14.2
9463,8349,4527,10.49
9464,2298,4496,10.22
9465,4407,2917,16.01
9466,669,3562,1.8
9467,6545,2781,14.78
9468,5140,1539,3.6
9469,1621,6984,12.54
9470,8487,2751,14.49
9471,9570,178,11.36
9472,10325,5813,1.99
9473,8673,6834,11.16
9474,10897,1313,1.53
9475,232,6098,4.53
9476,2060,2517,12.34
9477,7008,53,10.19
9478,5535,9470,14.81
9479,73,9137,11.82
9480,10490,2650,13.49
9481,5172,1921,6.93
9482,7022,5218,16.57
9483,18,7758,19.39
9484,5114,6587,8.85
9485,2465,4822,12.98
9486,9504,7145,13.85
9487,1215,10700,5.79
9488,6973,10072,0.14
9489,5539,1598,3.98
9490,10475,784,16.64
9491,10994,1553,3.54
9492,6505,2357,10.77
9493,6535,11069,9.07
9494,7144,8907,9.63
9495,10535,607,15.02
9496,10519,13,9.68
9497,9722,3309,19.29
9498,1505,8774,8.39
9499,467,1994,7.44
9500,6947,5750,1.19
9501,6214,1860,6.22
9502,10530,8240,3.56
9503,4712,11052,8.83
9504,335,5433,18.32
9505,2474,6922,11.71
9506,5039,5098,15.31
9507,809,1954,7.05
9508,8650,1810,5.74
9509,10886,10414,3.07
9510,9005,8387,4.85
9511,6971,6807,10.65
9512,10765,8103,2.29
9513,954,8321,4.24
9514,2309,7214,14.29
9515,2115,10845,6.92
9516,9793,7235,14.46
9517,186,4685,11.53
9518,9639,8575,6.47
9519,11434,7977,1.09
9520,6272,2239,9.51
9521,1577,6075,3.98
9522,1560,1128,19.5
9523,9398,9794,17.39
9524,6434,5323,17.19
9525,4275,10427,3.04
9526,1272,5396,17.81
9527,9630,81,10.03
9528,7121,195,11.05
9529,6541,10948,7.68
9530,2191,501,13.77
9531,2482,558,14.28
9532,10388,773,16.21
9533,1208,4674,11.24
9534,6969,339,12.28
9535,10583,3032,16.48
9536,6523,2724,13.71
9537,7342,1931,6.58
9538,5105,3048,16.62
9539,1916,2489,11.55
9540,4651,3587,1.41
9541,10349,8485,5.43
9542,8369,767,16.05
9543,9047,5381,17.51
9544,6959,4344,8.18
9545,508,8756,7.83
9546,5266,9461,14.16
9547,136,6585,8.3
9548,9731,5895,2.09
9549,4307,8495,5.46
9550,757,8149,2.35
9551,1397,1740,4.74
9552,490,10190,0.67
9553,11322,7349,15.12
9554,500,3148,17.36
9555,5518,775,16.03
9556,5175,7695,18.23
9557,6710,4695,11.25
9558,8504,6394,6.51
9559,8194,6673,9.01
9560,4742,6550,7.9
9561,4211,8789,8.02
9562,4753,5983,2.8
9563,6404,5803,1.18
9564,4787,458,13.14
9565,9728,7680,18.05
9566,7215,2857,14.69
9567,9678,1650,3.83
9568,237,2520,11.64
9569,6319,6960,11.54
9570,9540,3702,2.25
9571,9063,3466,0.12
9572,2126,4990,13.81
9573,10883,8286,3.44
9574,1130,10237,0.96
9575,4630,7094,12.72
9576,14,1429,1.8
9577,9778,10925,7.14
9578,109,5238,16.0
9579,5374,334,11.93
9580,4530,4880,12.78
9581,27,9402,13.41
9582,2064,4564,9.92
9583,7181,6210,4.7
9584,7207,1943,6.34
9585,9296,5374,17.18
9586,4720,10189,0.45
9587,6431,9814,17.08
9588,2139,2578,12.04
9589,6902,9383,13.19
9590,204,2040,7.18
9591,2090,6311,5.57
9592,7279,4567,9.88
9593,2467,7752,18.5
9594,1761,10074,19.36
9595,4314,4532,9.55
9596,453,8064,1.29
9597,2281,2299,9.45
9598,1422,8266,3.08
9599,8575,6383,6.15
9600,5589,4557,9.71
9601,8997,8526,5.37
9602,315,4596,10.04
9603,7099,2648,12.53
9604,1095,8027,0.87
9605,1940,8758,7.43
9606,522,2775,13.64
9607,4209,4073,5.29
9608,8260,5140,14.87
9609,4494,2787,13.72
9610,391,7221,13.57
9611,648,8170,2.08
9612,491,1074,18.29
9613,9716,519,13.29
9614,1294,5509,18.14
9615,9689,9582,14.73
9616,11282,9475,13.77
9617,1775,8963,9.16
9618,46,4032,4.84
9619,1455,6884,10.47
9620,7039,9187,11.17
9621,60,9593,14.8
9622,6753,690,14.76
9623,2192,4383,7.95
9624,9551,5351,16.65
9625,1045,2546,11.43
9626,9222,9933,17.81
9627,613,4896,12.52
9628,7127,8152,1.79
9629,10533,8525,5.11
9630,853,2477,10.74
9631,1034,2814,13.76
9632,431,4893,12.43
9633,919,10946,6.83
9634,10866,7028,11.61
9635,9754,11058,7.83
9636,160,230,10.51
9637,9059,8800,7.53
9638,8983,10379,1.72
9639,8941,8154,1.72
9640,434,8296,2.98
9641,10556,3619,0.93
9642,6758,10578,3.46
9643,6482,4150,5.68
9644,6331,2723,12.85
9645,8199,507,12.92
9646,10573,9510,13.82
9647,77,5760,0.12
9648,1517,9317,12.09
9649,10513,10900,6.31
9650,1074,3115,16.33
9651,5283,2466,10.49
9652,9288,226,10.36
9653,4841,8616,5.75
9654,9603,3187,16.96
9655,10891,6883,10.15
9656,9259,9277,11.66
9657,211,954,16.84
9658,1817,406,11.9
9659,654,9885,17.08
9660,6543,5359,16.39
9661,11357,1084,17.95
9662,10548,11066,7.66
9663,9782,4603,9.56
9664,10848,8368,3.39
9665,10778,8305,2.81
9666,5207,8030,0.33
9667,7297,2611,11.62
9668,8282,7344,14.15
9669,6605,8112,1.06
9670,9429,2340,9.17
9671,4387,3108,16.06
9672,4338,9044,9.41
9673,146,1468,1.31
9674,779,1562,2.15
9675,4297,8882,7.93
9676,1525,9304,11.72
9677,7247,11114,7.97
9678,6692,6408,5.68
9679,1794,9436,12.89
9680,8719,1783,4.1
9681,6946,1613,2.57
9682,1561,6074,2.66
9683,2473,6189,3.68
9684,2338,2702,12.34
9685,792,6002,1.99
9686,1947,2993,14.93
9687,10252,4327,6.88
9688,261,8453,3.95
9689,10965,7071,11.53
9690,2375,9339,11.91
9691,344,4728,10.46
9692,773,7318,13.74
9693,10750,546,12.87
9694,793,6331,4.85
9695,8441,9637,14.56
9696,8593,10828,5.27
9697,8537,1301,19.63
9698,1894,10419,1.59
9699,9046,1416,0.66
9700,6525,8152,1.2
9701,265,2933,14.28
9702,9437,7320,13.7
9703,9308,3389,18.37
9704,8780,5365,16.13
9705,9554,6886,9.78
9706,11035,10512,2.36
9707,7334,10884,5.71
9708,9463,5841,0.37
9709,9640,500,12.36
9710,4981,5791,19.92
9711,2387,7540,15.63
9712,9545,9431,12.63
9713,9365,5673,18.83
9714,5290,36,8.16
9715,5144,7555,15.73
9716,8404,2762,12.63
9717,4329,364,11.07
9718,4107,3974,3.51
9719,6657,10580,2.85
9720,241,2491,10.13
9721,1513,2044,6.11
9722,2228,3461,18.83
9723,8647,9204,10.45
9724,407,3937,3.06
9725,8863,5194,14.35
9726,5385,9591,13.86
9727,11003,9526,13.27
9728,8730,7182,12.18
9729,10861,3663,0.56
9730,643,4756,10.38
9731,9739,6586,6.82
9732,4885,8338,2.56
9733,10976,7095,11.37
9734,8993,7215,12.45
9735,217,9604,13.91
9736,9342,3406,18.2
9737,8579,288,10.16
9738,4550,1133,17.75
9739,1753,7685,16.63
9740,579,2624,11.13
9741,6868,8306,2.19
9742,4097,6870,9.27
9743,98,9022,8.61
9744,9703,390,11.01
9745,6782,10381,0.8
9746,7290,5609,17.91
9747,10977,2361,8.69
9748,2377,7695,16.64
9749,365,6377,4.79
9750,9026,8441,3.33
9751,11387,6296,4.05
9752,9790,5255,14.66
9753,6789,9588,13.61
9754,2431,3758,1.21
9755,308,1510,1.0
9756,1564,6870,9.17
9757,19,6314,4.15
9758,8766,905,15.53
9759,2054,203,9.22
9760,7051,860,15.12
9761,6546,684,13.54
9762,678,1584,1.62
9763,9067,7257,12.61
9764,7003,9691,14.47
9765,8315,393,10.9
9766,7092,9452,12.32
9767,4632,7235,12.39
9768,6161,2494,9.78
9769,10898,8754,6.04
9770,7200,10102,18.14
9771,10368,7882,18.19
9772,5125,3811,1.59
9773,5248,9061,8.77
9774,559,9735,14.83
9775,4509,7862,17.98
9776,772,2874,13.13
9777,5169,8371,2.53
9778,1447,7155,11.59
9779,304,9755,14.95
9780,5072,9597,13.53
9781,8702,3936,2.65
9782,1651,45,7.67
9783,10517,9551,13.1
9784,2329,5180,13.81
9785,4808,10753,3.9
9786,5203,1032,16.52
9787,8954,2562,10.27
9788,4473,5700,18.46
9789,328,1672,2.26
9790,2099,2681,11.32
9791,1696,3090,14.99
9792,551,340,10.27
9793,7063,3390,17.68
9794,9485,3979,2.96
9795,6693,9795,15.23
9796,8258,9292,10.7
9797,5392,3153,15.51
9798,5366,3689,0.33
9799,4780,4984,11.96
9800,1875,3707,0.48
9801,7033,8852,6.72
9802,2272,2957,13.74
9803,592,4438,7.04
9804,5076,10910,5.21
9805,213,5713,18.5
9806,1223,8747,5.76
9807,76,5278,14.56
9808,8491,1578,1.31
9809,8814,8400,2.62
9810,225,5515,16.69
9811,5247,1365,19.38
9812,7159,386,10.57
9813,6861,3575,19.22
9814,8798,5755,18.81
9815,10794,10502,1.46
9816,8860,2191,6.76
9817,9606,10090,17.74
9818,8241,10935,5.32
9819,5577,7557,14.95
9820,10961,5488,16.35
9821,1977,3880,1.9
9822,532,4209,4.85
9823,4185,6934,9.34
9824,8895,8164,0.35
9825,5009,2990,13.84
9826,1220,3276,16.41
9827,7066,6975,9.64
9828,7284,10484,1.18
9829,6823,5925,0.2
9830,7183,9715,14.25
9831,8228,5197,13.64
9832,330,6113,1.88
9833,277,8358,2.04
9834,1207,2312,7.7
9835,1542,5682,17.98
9836,4171,10087,17.56
9837,4930,5950,0.37
9838,534,189,8.59
9839,5427,429,10.76
9840,8643,3136,15.08
9841,1898,1850,3.51
9842,1231,7043,10.17
9843,1465,2956,13.42
9844,6510,9766,14.58
9845,8232,2643,10.56
9846,5037,2871,12.62
9847,2084,10143,17.98
9848,1690,8946,7.21
9849,4977,553,11.78
9850,4966,10797,3.85
9851,9661,4855,10.43
9852,5307,348,9.9
9853,10276,1870,3.58
9854,1309,6950,9.24
9855,1739,3772,0.67
9856,9352,6769,7.61
9857,6708,1448,19.77
9858,8297,1093,16.57
9859,8974,10661,2.55
9860,2167,6831,8.12
9861,4507,1286,18.28
9862,10284,10542,1.46
9863,4995,6141,1.91
9864,5014,9203,9.41
9865,628,8188,0.27
9866,306,2035,4.96
9867,6554,4109,3.6
9868,7087,10368,19.82
9869,999,1515,0.24
9870,4186,3783,0.62
9871,11031,5992,0.47
9872,5167,8503,3.03
9873,9561,2130,5.75
9874,7095,9229,9.55
9875,6256,3610,19.03
9876,6419,5902,19.63
9877,2052,3741,0.2
9878,8943,9414,11.18
9879,6537,688,12.74
9880,5553,1212,17.42
9881,10512,1334,18.52
9882,6713,3535,18.3
9883,1582,9762,14.27
9884,2082,1952,4.06
9885,11290,1561,0.55
9886,9034,6594,5.78
9887,8222,1781,2.51
9888,9407,6009,0.51
9889,4198,8998,7.36
9890,141,621,12.06
9891,5418,6402,4.01
9892,499,6819,7.75
9893,6149,3105,14.36
9894,1957,8137,19.57
9895,863,5624,16.97
9896,1937,7975,18.07
9897,782,5902,19.44
9898,6145,9044,7.63
9899,586,8673,4.3
9900,1660,3170,14.84
9901,826,1607,0.77
9902,6719,8915,6.45
9903,524,6906,8.39
9904,7270,4723,8.75
9905,5338,8713,4.6
9906,10865,4611,7.74
9907,6326,5033,11.52
9908,8991,7709,15.57
9909,5128,5028,11.47
9910,10453,1227,17.3
9911,2267,9347,10.27
9912,1550,8231,0.24
9913,6808,7247,11.38
9914,2066,1149,16.56
9915,1245,4476,6.46
9916,4368,3213,15.1
9917,6582,6585,5.39
9918,10264,8994,7.04
9919,6824,11038,5.4
9920,5186,1544,0.06
9921,8788,1013,15.28
9922,9663,9028,7.31
9923,11026,3455,17.2
9924,10769,8661,3.98
9925,8825,10605,1.45
9926,5295,1338,18.16
9927,2332,9585,12.27
9928,10397,6129,1.22
9929,8515,10113,17.02
9930,9592,10004,16.03
9931,9457,1626,0.72
9932,4703,2930,12.43
9933,2295,3519,17.72
9934,9336,564,11.16
9935,9634,10109,16.96
9936,10803,9798,14.15
9937,668,8450,2.03
9938,10634,4695,8.27
9939,9532,3557,18.04
9940,7324,4524,6.71
9941,9536,6727,6.5
9942,1155,9999,15.91
9943,1956,326,8.96
9944,8343,7805,16.18
9945,1241,6328,2.91
9946,9795,8120,19.01
9947,2018,7921,17.22
9948,5071,6187,1.62
9949,6695,2733,10.59
9950,5070,3664,18.95
9951,1724,1018,15.16
9952,6198,6483,4.28
9953,6308,284,8.55
9954,30,3160,14.39
9955,1406,6792,7.02
9956,6812,5268,13.31
9957,9691,8245,0.05
9958,4619,10165,17.3
9959,245,4520,6.56
9960,1368,11096,5.65
9961,5041,10865,3.57
9962,110,4512,6.48
9963,1140,9508,11.37
9964,1327,1003,14.93
9965,8496,5163,12.31
9966,4152,8542,2.68
9967,4581,9423,10.59
9968,9609,29,6.16
9969,93,1514,19.5
9970,59,2116,4.91
9971,6653,2818,11.21
9972,5421,8676,3.85
9973,1437,1339,17.9
9974,9441,2557,8.85
9975,9318,6327,2.73
9976,6265,7722,15.27
9977,10882,6973,8.53
9978,7196,1499,19.33
9979,9368,7360,12.01
9980,9319,7045,9.16
9981,10496,4741,8.44
9982,8603,2814,11.1
9983,11011,7170,10.22
9984,10441,5196,12.45
9985,8758,3194,14.45
9986,6421,425,9.54
9987,4540,3218,14.63
9988,9777,3499,17.15
9989,4886,3516,17.27
9990,1433,8043,17.93
9991,6594,2071,4.25
9992,5137,6859,7.28
9993,7244,541,10.49
9994,1738,107,6.59
9995,2011,7305,11.28
9996,4125,4883,9.52
9997,1781,4150,2.92
9998,567,7962,17.18
9999,8538,9048,6.94
10000,9587,2824,10.99
10001,5475,7280,11.02
10002,8981,9406,10.12
10003,8296,4978,10.31
10004,10835,6580,4.7
10005,5303,1507,19.1
10006,4544,2177,5.12
10007,9658,4267,3.9
10008,2403,7030,8.72
10009,1772,3557,17.49
10010,1604,5954,19.03
10011,4446,5059,10.99
10012,4907,1660,0.44
10013,10334,4388,4.95
10014,1636,5137,11.66
10015,10846,5981,19.24
10016,5536,3981,1.25
10017,9314,8790,4.47
10018,7009,4210,3.28
10019,133,232,7.5
10020,1624,845,13.01
10021,6648,6898,7.41
10022,1845,8527,2.04
10023,10919,10124,16.38
10024,1799,4558,6.35
10025,1090,9403,9.89
10026,8308,11016,4.39
10027,7318,2703,9.66
10028,11348,7115,9.32
10029,2085,3669,18.34
10030,8913,3714,18.73
10031,2235,5573,15.43
10032,9301,6252,1.53
10033,10396,378,8.74
10034,243,10936,3.63
10035,201,552,10.29
10036,6721,1163,15.78
10037,10247,7166,9.73
10038,8412,8939,5.66
10039,1404,6079,19.96
10040,1563,6062,19.8
10041,6742,599,10.69
10042,585,9888,14.18
10043,1689,2671,9.31
10044,624,10329,18.1
10045,1005,2764,10.1
10046,5284,1791,1.33
10047,5585,4995,10.13
10048,7079,7038,8.49
10049,9684,11126,5.23
10050,4299,1708,0.57
10051,6185,4509,5.74
10052,623,9159,7.52
10053,2382,8540,1.97
10054,8909,5894,18.17
10055,601,7734,14.69
10056,6983,4341,4.18
10057,1758,8996,6.01
10058,666,3627,17.76
10059,464,2765,9.98
10060,4525,471,9.35
10061,2389,1337,17.11
10062,6730,6400,2.61
10063,10838,1961,2.7
10064,785,500,9.56
10065,8317,2064,3.61
10066,1442,7187,9.66
10067,610,10352,18.1
10068,8975,9811,13.23
10069,9653,4521,5.67
10070,195,10885,2.87
10071,4620,2615,8.53
10072,9084,445,9.03
10073,10266,8037,17.27
10074,818,99,5.91
10075,4234,7522,12.63
10076,4689,2588,8.27
10077,9335,3930,0.32
10078,9230,8865,4.68
10079,886,3518,16.6
10080,1150,8486,1.25
10081,2039,9781,12.88
10082,5529,5757,16.72
10083,4279,9602,11.27
10084,813,9683,11.99
10085,6226,5932,18.25
10086,5397,4172,2.43
10087,6349,6244,1.04
10088,6732,4486,5.23
10089,520,9787,12.87
10090,340,7862,15.55
10091,4367,8303,19.52
10092,8257,10825,2.17
10093,9024,8973,5.52
10094,1566,2079,3.55
10095,4151,365,8.15
10096,2488,10290,17.34
10097,8938,1763,0.69
10098,286,6946,7.27
10099,438,536,9.65
10100,7026,5023,9.97
10101,9033,5025,9.99
10102,5446,5965,18.43
10103,2390,10961,3.33
10104,5593,696,11.08
10105,8516,8687,2.9
10106,4119,9659,11.61
10107,7,1332,16.74
10108,421,1399,17.34
10109,1086,1533,18.55
10110,1948,4849,8.35
10111,622,4135,1.92
10112,10393,7981,16.48
10113,4880,9349,8.74
10114,7289,7828,15.06
10115,2089,2861,10.41
10116,4989,3066,12.24
10117,214,1245,15.86
10118,8685,7956,16.18
10119,5141,3269,14.05
10120,8689,8411,0.25
10121,1229,8648,2.39
10122,240,7834,15.07
10123,360,10444,18.52
10124,172,5743,16.27
10125,1574,10830,1.99
10126,2315,8893,4.57
10127,1313,1514,18.23
10128,7341,8533,1.31
10129,933,1590,18.9
10130,4862,4886,8.52
10131,7251,3768,18.46
10132,6949,1003,13.6
10133,9064,2293,5.18
10134,5573,9255,7.74
10135,416,6777,5.47
10136,4418,3273,13.97
10137,10307,5253,11.76
10138,835,8904,4.56
10139,734,9585,10.66
10140,6468,5615,14.98
10141,10423,8109,17.38
10142,323,7654,13.28
10143,8930,1318,16.32
10144,7237,7651,13.23
10145,9516,8920,4.63
10146,6261,7462,11.51
10147,8539,5753,16.15
10148,4696,6980,7.17
10149,10873,9199,7.11
10150,11403,9707,11.67
10151,8611,5631,15.0
10152,8639,323,7.28
10153,191,9888,13.23
10154,4760,3290,13.92
10155,5394,682,10.48
10156,8841,9249,7.44
10157,9521,4160,1.68
10158,10482,7764,14.07
10159,11288,2949,10.79
10160,10251,6681,4.32
10161,2165,7677,13.27
10162,7310,3995,0.16
10163,8666,1075,13.92
10164,11265,2508,6.79
10165,2151,9482,9.46
10166,10837,5151,10.53
10167,10796,852,11.88
10168,5096,317,7.07
10169,4341,5258,11.47
10170,10434,9386,8.57
10171,9002,3234,13.27
10172,10987,5175,10.7
10173,417,5324,12.04
10174,2284,1904,1.29
10175,4259,8324,18.98
10176,6659,8070,16.7
10177,1925,289,6.76
10178,2441,8522,0.75
10179,69,1365,16.43
10180,9419,7370,10.38
10181,6878,6609,3.53
10182,9426,3215,13.02
10183,1190,2523,6.8
10184,10589,3755,17.86
10185,634,1894,1.13
10186,5324,10752,0.74
10187,1451,8234,18.11
10188,4718,1055,13.57
10189,584,9608,10.43
10190,10950,6049,18.44
10191,2,602,9.48
10192,6477,9412,8.64
10193,608,812,11.33
10194,6677,4706,6.33
10195,6506,5363,12.23
10196,1630,2269,4.41
