history_id,order_id,status_id,status_date
13537,4306,2,2024-05-19 05:03:49
13538,4494,2,2023-11-12 09:22:43
13539,1257,2,2023-09-14 02:20:02
13540,1656,2,2024-02-17 05:03:46
13541,6661,2,2024-10-23 12:47:05
13542,1276,2,2024-05-16 00:49:59
13543,784,2,2022-04-14 02:20:58
13544,9480,2,2023-12-23 17:00:13
13545,1225,2,2023-03-08 18:04:01
13546,10835,2,2022-12-05 01:34:58
13547,1192,2,2022-01-09 14:16:02
13548,1710,2,2024-05-19 23:12:05
13549,4594,2,2023-11-28 03:39:52
13550,9495,2,2022-04-11 22:56:29
13551,76,2,2022-04-02 06:10:01
13552,4295,2,2022-01-12 20:00:53
13553,6775,2,2022-10-13 19:52:25
13554,209,2,2024-01-12 07:37:04
13555,6970,2,2022-02-15 12:55:43
13556,6598,2,2022-03-30 20:33:21
13557,4476,2,2023-02-27 10:24:45
13558,9006,2,2023-09-28 16:18:52
13559,2438,2,2022-03-09 22:40:17
13560,8994,2,2022-08-25 10:05:37
13561,4776,2,2024-12-04 10:44:02
13562,1521,2,2023-12-08 02:09:02
13563,10983,2,2024-09-26 17:48:37
13564,7262,2,2022-10-05 09:16:39
13565,4378,2,2023-04-25 14:42:22
13566,758,2,2022-05-12 22:04:05
13567,6223,2,2024-06-03 02:31:42
13568,2371,2,2024-09-28 12:18:11
13569,5313,2,2023-07-21 09:45:43
13570,354,2,2024-06-22 19:17:27
13571,4483,2,2024-10-25 07:26:57
13572,4499,2,2023-12-18 06:18:13
13573,7339,2,2022-01-06 19:54:24
13574,494,2,2022-05-28 09:13:49
13575,5219,2,2023-08-12 05:18:31
13576,680,2,2023-09-09 10:42:32
13577,7277,2,2024-07-11 21:55:10
13578,1623,2,2022-03-30 11:44:37
13579,9541,2,2023-08-04 23:52:58
13580,10974,2,2022-06-03 23:15:48
13581,5519,2,2023-03-22 08:02:29
13582,8485,2,2022-08-19 03:48:25
13583,5392,2,2022-02-12 10:51:00
13584,4981,2,2023-06-02 17:34:20
13585,4619,2,2023-08-04 20:41:18
13586,10932,2,2024-02-14 03:43:18
13587,7066,2,2023-01-30 23:52:50
13588,2103,2,2024-05-25 17:12:57
13589,5228,2,2022-08-17 17:36:10
13590,4344,2,2023-06-12 22:41:29
13591,6971,2,2022-08-02 17:44:01
13592,5173,2,2022-09-05 07:21:17
13593,1570,2,2022-03-10 05:40:49
13594,1637,2,2023-02-24 20:22:32
13595,1770,2,2023-04-30 02:11:43
13596,10458,2,2022-09-19 02:18:35
13597,6960,2,2022-12-30 15:07:44
13598,1473,2,2022-12-01 06:38:31
13599,1784,2,2022-04-19 22:10:12
13600,1102,2,2022-01-30 18:39:39
13601,2194,2,2023-09-19 23:11:23
13602,1600,2,2023-05-16 18:28:12
13603,10317,2,2023-06-12 11:57:41
13604,6316,2,2022-02-08 08:38:02
13605,4683,2,2024-11-18 10:53:57
13606,4261,2,2023-06-08 06:01:56
13607,4938,2,2022-03-25 09:38:07
13608,1501,2,2023-11-24 16:28:47
13609,1392,2,2022-10-10 17:19:06
13610,150,2,2023-07-16 08:07:46
13611,10369,2,2023-10-26 20:30:35
13612,10878,2,2022-02-02 18:32:05
13613,407,2,2023-01-27 09:25:41
13614,181,2,2023-05-16 08:43:10
13615,9560,2,2024-07-02 17:58:18
13616,597,2,2024-08-20 09:19:14
13617,90,2,2023-07-04 10:24:41
13618,10902,2,2024-03-25 15:19:58
13619,6443,2,2022-05-06 14:31:49
13620,2312,2,2022-01-20 03:23:31
13621,1027,2,2022-05-04 08:57:30
13622,9767,2,2023-12-21 21:30:48
13623,9501,2,2023-02-11 05:57:28
13624,5186,2,2022-03-12 09:01:41
13625,8248,2,2022-11-05 06:20:06
13626,7159,2,2022-04-18 19:48:25
13627,9529,2,2024-10-27 19:45:06
13628,1547,2,2024-05-14 19:42:11
13629,8752,2,2023-03-02 21:35:04
13630,6215,2,2023-03-09 17:49:05
13631,8772,2,2023-02-08 10:37:01
13632,6735,2,2023-04-28 18:23:06
13633,4922,2,2023-06-02 23:42:44
13634,11309,2,2024-09-02 13:50:52
13635,6845,2,2023-01-17 02:30:19
13636,2115,2,2024-02-22 03:26:37
13637,7303,2,2022-02-08 17:41:06
13638,9052,2,2024-03-08 12:33:42
13639,4421,2,2022-12-06 09:01:37
13640,4363,2,2022-08-31 11:59:22
13641,2429,2,2024-08-28 17:43:19
13642,799,2,2023-12-15 06:53:21
13643,6370,2,2022-02-28 10:24:21
13644,7270,2,2023-11-09 05:41:54
13645,60,2,2022-06-25 02:13:20
13646,11308,2,2023-07-21 21:12:10
13647,11418,2,2022-09-02 17:18:26
13648,8846,2,2024-02-26 18:17:04
13649,1295,2,2022-08-15 00:40:59
13650,1494,2,2023-11-16 14:29:57
13651,9270,2,2021-12-26 00:43:33
13652,7167,2,2024-06-04 12:29:25
13653,1566,2,2022-07-29 05:09:18
13654,1718,2,2023-01-22 18:08:42
13655,1195,2,2023-12-25 13:36:29
13656,8927,2,2024-02-06 07:32:48
13657,9038,2,2022-07-13 05:20:06
13658,2446,2,2023-12-27 08:24:09
13659,7000,2,2022-09-27 18:54:18
13660,1274,2,2024-07-17 01:47:39
13661,1555,2,2024-06-27 10:50:13
13662,9625,2,2022-12-10 03:34:36
13663,1843,2,2024-09-08 20:40:44
13664,6980,2,2022-06-26 04:55:15
13665,6780,2,2022-08-11 09:25:21
13666,5368,2,2022-12-16 07:55:42
13667,2496,2,2024-07-24 11:06:22
13668,8852,2,2024-11-04 22:05:37
13669,1122,2,2022-02-06 08:54:17
13670,8634,2,2024-01-03 13:54:40
13671,4462,2,2024-11-23 16:18:22
13672,9343,2,2024-05-03 05:17:15
13673,1479,2,2023-07-01 14:20:38
13674,8769,2,2022-12-29 06:47:49
13675,1280,2,2023-09-10 03:49:41
13676,677,2,2022-08-15 03:35:30
13677,322,2,2024-01-29 17:54:33
13678,1021,2,2024-03-31 14:22:04
13679,9321,2,2022-02-12 13:10:11
13680,8435,2,2024-09-27 16:25:02
13681,4431,2,2022-12-11 03:45:48
13682,1497,2,2024-02-24 07:16:40
13683,164,2,2023-03-21 12:52:38
13684,8212,2,2024-11-20 11:06:12
13685,2343,2,2024-07-18 13:36:28
13686,8840,2,2024-07-21 21:02:17
13687,10799,2,2024-04-27 12:33:41
13688,4424,2,2022-08-02 20:34:17
13689,8960,2,2024-03-25 18:14:43
13690,11415,2,2022-05-06 21:57:06
13691,1909,2,2022-05-08 02:47:11
13692,7211,2,2023-07-25 02:24:11
13693,2190,2,2024-05-09 11:28:11
13694,1461,2,2023-11-08 20:29:43
13695,8816,2,2023-05-18 22:03:01
13696,13,2,2023-06-23 23:14:35
13697,434,2,2023-02-15 15:06:48
13698,2112,2,2024-08-29 05:39:52
13699,5349,2,2021-12-28 03:08:17
13700,1457,2,2022-08-27 17:31:05
13701,6179,2,2023-03-16 09:59:49
13702,8321,2,2022-03-12 08:18:54
13703,8646,2,2022-06-01 11:31:30
13704,838,2,2022-10-23 08:07:54
13705,1975,2,2023-08-06 11:57:34
13706,106,2,2024-07-01 14:42:55
13707,7176,2,2022-11-04 12:48:02
13708,9512,2,2023-05-23 15:18:39
13709,8768,2,2022-04-02 16:04:03
13710,4745,2,2022-04-07 20:14:14
13711,9435,2,2022-08-09 05:54:52
13712,4778,2,2022-01-14 16:21:57
13713,9327,2,2022-05-23 16:35:32
13714,1589,2,2023-04-06 00:15:32
13715,8926,2,2023-11-03 13:02:11
13716,876,2,2024-10-24 12:28:57
13717,9425,2,2022-06-04 21:21:47
13718,179,2,2022-02-24 14:49:23
13719,814,2,2024-05-06 17:36:42
13720,1939,2,2024-04-29 07:18:50
13721,8915,2,2024-01-06 21:02:20
13722,11331,2,2023-01-13 06:59:26
13723,1527,2,2022-01-17 14:59:32
13724,7268,2,2023-07-28 16:24:16
13725,10876,2,2023-10-31 16:33:21
13726,6173,2,2024-08-28 15:43:33
13727,829,2,2023-07-25 19:12:18
13728,8606,2,2022-03-23 05:59:47
13729,4662,2,2023-11-15 04:19:25
13730,9378,2,2022-01-08 17:31:25
13731,7182,2,2024-05-30 14:01:34
13732,5371,2,2024-09-07 18:17:28
13733,9528,2,2022-09-26 19:33:29
13734,6687,2,2023-04-23 17:01:51
13735,8541,2,2022-03-20 11:04:54
13736,986,2,2022-06-28 20:53:39
13737,4533,2,2022-10-22 00:41:12
13738,2227,2,2023-04-11 00:12:30
13739,4969,2,2024-07-16 03:00:13
13740,4663,2,2024-04-27 16:29:58
13741,1352,2,2024-11-27 00:14:24
13742,8882,2,2024-07-31 23:01:33
13743,2374,2,2022-10-07 06:03:18
13744,1891,2,2022-04-02 20:21:03
13745,4797,2,2023-08-30 16:56:29
13746,9661,2,2022-12-17 09:15:35
13747,4772,2,2023-08-20 19:01:24
13748,6985,2,2022-12-02 17:38:58
13749,5089,2,2023-10-12 05:11:31
13750,1384,2,2024-06-03 07:19:19
13751,10872,2,2023-08-11 00:08:38
13752,6440,2,2024-08-12 19:10:11
13753,6400,2,2023-02-07 22:08:39
13754,8476,2,2023-09-23 07:15:31
13755,264,2,2022-04-30 09:46:14
13756,892,2,2024-10-27 16:12:55
13757,4362,2,2022-01-21 05:51:48
13758,10328,2,2023-11-11 19:13:56
13759,1447,2,2024-11-03 16:55:09
13760,4790,2,2024-10-03 03:10:24
13761,6145,2,2022-09-06 10:24:46
13762,9778,2,2024-08-01 15:25:45
13763,5214,2,2023-12-08 04:22:11
13764,4372,2,2022-03-11 14:48:40
13765,127,2,2023-05-07 03:03:10
13766,11332,2,2023-08-08 15:23:59
13767,8488,2,2023-11-03 18:23:47
13768,10923,2,2024-07-08 16:37:34
13769,9755,2,2022-08-13 23:14:46
13770,1141,2,2024-06-18 21:28:37
13771,5099,2,2023-11-18 17:29:54
13772,10767,2,2024-12-07 15:43:51
13773,10962,2,2024-07-08 05:11:33
13774,10524,2,2022-04-27 01:45:32
13775,2240,2,2024-02-01 02:53:07
13776,7035,2,2022-09-19 08:09:37
13777,4647,2,2024-01-29 07:40:53
13778,1112,2,2022-06-22 22:53:31
13779,8232,2,2022-11-15 05:49:05
13780,9452,2,2022-01-02 03:00:56
13781,7064,2,2024-07-04 07:38:12
13782,9773,2,2023-07-09 07:05:32
13783,9664,2,2023-08-15 06:06:31
13784,10553,2,2024-01-28 04:07:35
13785,4896,2,2022-12-18 09:20:34
13786,615,2,2024-06-09 20:27:46
13787,167,2,2024-04-06 03:17:17
13788,6467,2,2023-01-05 10:09:20
13789,2183,2,2023-07-15 13:31:36
13790,9408,2,2023-06-09 15:03:58
13791,6630,2,2022-02-15 09:38:39
13792,10793,2,2024-03-20 17:14:23
13793,4781,2,2024-04-24 00:21:02
13794,9786,2,2024-02-29 18:02:30
13795,6321,2,2023-10-17 22:14:17
13796,884,2,2023-04-13 23:53:34
13797,8306,2,2022-06-18 05:35:24
13798,6340,2,2022-01-18 12:50:24
13799,4617,2,2024-01-18 15:06:20
13800,2212,2,2024-02-13 15:34:18
13801,1010,2,2022-07-21 13:32:55
13802,887,2,2024-10-12 06:55:33
13803,8241,2,2024-05-16 23:04:32
13804,5153,2,2022-07-14 17:29:22
13805,5395,2,2023-12-27 22:13:00
13806,7074,2,2022-08-07 00:57:13
13807,5264,2,2022-11-04 00:16:14
13808,661,2,2024-03-15 07:58:04
13809,7312,2,2022-12-18 16:56:43
13810,8490,2,2023-01-02 13:56:41
13811,2042,2,2022-04-10 01:47:04
13812,8623,2,2024-11-12 01:45:00
13813,1702,2,2022-10-04 21:40:37
13814,10331,2,2022-03-19 08:04:18
13815,7001,2,2023-08-06 04:27:35
13816,11323,2,2024-06-08 04:47:54
13817,1822,2,2023-01-21 17:24:43
13818,2,2,2023-07-26 02:41:01
13819,1072,2,2024-01-22 07:59:45
13820,6512,2,2024-09-13 18:02:44
13821,4652,2,2023-01-29 20:06:47
13822,2427,2,2024-03-02 11:13:44
13823,8478,2,2022-06-08 18:01:25
13824,8227,2,2024-09-17 22:31:31
13825,524,2,2023-08-14 12:24:19
13826,6515,2,2024-05-16 01:18:33
13827,9349,2,2024-12-01 23:04:14
13828,9637,2,2023-01-15 02:11:00
13829,2350,2,2022-10-24 01:53:41
13830,2318,2,2022-03-23 07:51:14
13831,4322,2,2023-11-23 23:20:01
13832,2286,2,2024-03-18 03:25:05
13833,4451,2,2024-02-06 05:38:17
13834,4501,2,2023-10-24 18:06:05
13835,1510,2,2023-04-07 03:43:03
13836,7287,2,2023-03-29 09:33:26
13837,1579,2,2022-12-23 03:47:00
13838,46,2,2022-02-22 01:54:48
13839,8529,2,2022-10-10 12:56:50
13840,1704,2,2022-09-20 22:39:13
13841,2033,2,2023-03-11 01:59:35
13842,1816,2,2022-01-19 09:27:52
13843,10285,2,2022-04-17 19:53:19
13844,6842,2,2024-06-12 12:10:34
13845,83,2,2024-02-29 11:02:16
13846,8258,2,2022-10-30 12:22:49
13847,921,2,2022-12-23 02:59:43
13848,1204,2,2023-07-05 20:31:11
13849,9226,2,2024-11-10 16:08:56
13850,4622,2,2022-11-09 03:32:35
13851,8952,2,2022-01-03 23:10:56
13852,8990,2,2024-11-01 05:35:36
13853,1756,2,2024-04-01 15:50:29
13854,4883,2,2024-09-17 17:23:24
13855,1302,2,2022-11-02 03:38:16
13856,2291,2,2023-12-13 21:06:02
13857,6359,2,2024-04-03 01:42:47
13858,6163,2,2024-08-28 15:07:42
13859,10531,2,2023-06-04 17:21:33
13860,1809,2,2023-11-26 03:55:51
13861,1427,2,2022-03-01 07:43:21
13862,4759,2,2022-08-12 11:31:02
13863,6860,2,2023-06-16 16:25:34
13864,8445,2,2023-07-07 12:33:44
13865,1175,2,2022-11-23 13:47:49
13866,4296,2,2022-12-26 05:21:42
13867,8408,2,2024-01-08 14:59:18
13868,9590,2,2024-11-20 15:36:34
13869,11407,2,2022-03-27 16:49:18
13870,11314,2,2023-12-27 05:45:37
13871,1096,2,2024-07-30 07:03:04
13872,7027,2,2023-03-19 03:54:59
13873,4590,2,2022-08-15 14:06:58
13874,8716,2,2024-03-25 21:29:56
13875,8300,2,2023-02-21 13:56:44
13876,1323,2,2024-11-30 20:33:49
13877,564,2,2021-12-18 09:38:10
13878,6784,2,2023-07-07 20:15:53
13879,5253,2,2022-09-23 18:32:22
13880,10758,2,2024-07-18 12:53:30
13881,10464,2,2024-08-26 04:27:52
13882,11292,2,2023-04-27 19:18:05
13883,7020,2,2024-09-26 14:53:03
13884,1176,2,2023-04-15 11:30:40
13885,9538,2,2023-01-03 06:40:10
13886,2355,2,2023-03-28 22:56:19
13887,19,2,2023-05-15 18:14:21
13888,11035,2,2022-09-12 15:09:07
13889,2053,2,2023-05-09 08:53:53
13890,4817,2,2023-06-15 19:21:43
13891,8570,2,2024-08-11 19:19:25
13892,626,2,2024-10-09 23:46:48
13893,2060,2,2022-04-06 05:07:38
13894,8598,2,2024-02-21 03:29:07
13895,1639,2,2024-03-10 23:00:24
13896,9049,2,2022-12-08 19:43:14
13897,650,2,2022-07-10 04:42:48
13898,10481,2,2023-07-03 14:22:42
13899,10363,2,2024-05-13 23:19:21
13900,4325,2,2022-04-08 02:46:05
13901,800,2,2022-01-22 07:21:39
13902,6686,2,2022-08-24 05:38:08
13903,2422,2,2022-06-22 21:38:07
13904,4356,2,2022-11-12 06:47:55
13905,10944,2,2022-08-20 02:49:42
13906,9735,2,2024-07-11 04:12:40
13907,4893,2,2024-05-16 00:38:45
13908,10425,2,2022-10-04 18:11:55
13909,10907,2,2024-05-14 23:26:46
13910,1441,2,2024-01-04 23:57:29
13911,7036,2,2024-05-17 09:12:46
13912,1683,2,2023-04-09 06:01:53
13913,10484,2,2023-05-15 09:16:40
13914,8531,2,2024-03-20 08:44:44
13915,9578,2,2023-01-15 06:48:07
13916,5290,2,2024-05-26 19:06:17
13917,9356,2,2023-04-26 03:50:03
13918,9244,2,2024-04-28 00:14:04
13919,8491,2,2022-12-24 02:49:51
13920,4976,2,2022-04-08 20:30:26
13921,8842,2,2024-04-11 12:53:42
13922,4478,2,2022-11-22 04:16:39
13923,7322,2,2023-01-14 05:37:46
13924,4422,2,2024-10-14 12:54:54
13925,11430,2,2023-12-26 17:49:55
13926,4720,2,2023-07-19 08:05:23
13927,582,2,2022-11-15 23:48:26
13928,1125,2,2022-12-03 22:35:36
13929,1145,2,2024-02-26 11:40:06
13930,4548,2,2022-10-15 10:27:33
13931,4863,2,2024-07-19 01:18:20
13932,172,2,2023-10-17 17:17:01
13933,5547,2,2023-02-14 19:52:38
13934,8936,2,2024-12-02 03:01:54
13935,8575,2,2024-10-16 17:13:43
13936,8574,2,2022-01-07 12:50:09
13937,7003,2,2024-11-08 09:57:06
13938,2447,2,2024-05-22 18:30:59
13939,8457,2,2024-11-21 06:43:41
13940,1047,2,2023-04-25 00:42:13
13941,6868,2,2024-03-21 18:17:22
13942,10599,2,2022-07-16 06:54:03
13943,4992,2,2023-12-13 13:00:45
13944,891,2,2022-01-11 19:06:52
13945,1364,2,2022-03-13 08:25:10
13946,1604,2,2023-01-21 05:09:41
13947,8230,2,2023-05-06 17:51:56
13948,1882,2,2022-04-13 00:33:23
13949,5067,2,2024-05-18 19:51:44
13950,1924,2,2023-04-02 14:58:38
13951,4441,2,2023-10-03 22:38:39
13952,6923,2,2022-11-28 13:51:15
13953,11259,2,2024-11-24 03:59:07
13954,8791,2,2022-05-26 00:23:08
13955,788,2,2024-07-04 03:10:46
13956,6602,2,2022-08-01 08:50:01
13957,8223,2,2024-06-11 10:01:53
13958,1674,2,2022-05-29 23:08:55
13959,8394,2,2022-07-05 04:03:50
13960,6864,2,2022-08-12 08:04:42
13961,1178,2,2024-01-08 10:26:12
13962,1921,2,2023-01-18 16:04:50
13963,4345,2,2024-04-23 04:08:31
13964,2154,2,2023-08-30 22:06:13
13965,4858,2,2022-10-14 18:07:42
13966,6855,2,2023-05-02 03:03:07
13967,4567,2,2024-10-08 01:24:07
13968,1716,2,2022-05-08 12:21:19
13969,6657,2,2022-05-01 14:33:04
13970,7230,2,2024-02-29 17:37:24
13971,6859,2,2022-02-12 03:17:02
13972,2474,2,2022-10-10 21:22:13
13973,8309,2,2022-10-29 23:57:54
13974,4314,2,2024-10-17 13:34:41
13975,10359,2,2022-11-06 02:53:00
13976,9033,2,2023-05-09 06:47:09
13977,6979,2,2022-07-29 06:33:24
13978,10263,2,2024-08-20 16:59:26
13979,27,2,2024-05-28 00:54:00
13980,4383,2,2024-04-29 09:35:00
13981,4607,2,2022-01-13 18:48:59
13982,847,2,2022-02-28 03:19:30
13983,2189,2,2024-01-26 16:41:29
13984,222,2,2024-03-02 02:06:06
13985,5057,2,2023-12-13 00:58:59
13986,5269,2,2023-05-19 09:49:34
13987,7197,2,2024-10-22 10:36:56
13988,50,2,2022-06-07 20:49:45
13989,1019,2,2022-10-09 01:25:53
13990,2494,2,2024-03-21 00:08:54
13991,504,2,2024-01-15 21:03:42
13992,4128,2,2023-10-01 21:37:12
13993,2155,2,2023-06-07 21:19:39
13994,2245,2,2023-01-29 22:15:35
13995,5086,2,2022-12-08 08:42:26
13996,5422,2,2022-08-05 03:17:31
13997,1005,2,2023-03-24 14:08:30
13998,4484,2,2023-05-23 15:44:38
13999,8679,2,2022-03-12 15:26:02
14000,2092,2,2024-10-14 09:18:41
14001,2356,2,2022-10-19 01:41:55
14002,1928,2,2023-07-06 05:23:10
14003,5142,2,2024-07-31 07:29:14
14004,8640,2,2024-11-22 12:44:16
14005,11021,2,2023-07-01 15:17:15
14006,4703,2,2022-03-23 11:33:24
14007,5125,2,2022-04-02 20:10:46
14008,4221,2,2023-04-09 05:29:04
14009,781,2,2024-05-05 22:51:53
14010,9609,2,2024-04-06 22:09:46
14011,9274,2,2022-10-16 12:25:56
14012,6355,2,2022-04-18 01:50:11
14013,1851,2,2023-11-05 03:14:21
14014,879,2,2022-05-06 05:38:54
14015,10549,2,2022-06-13 22:25:21
14016,1004,2,2022-12-28 06:55:07
14017,5211,2,2023-04-21 03:13:41
14018,9445,2,2022-09-05 01:55:05
14019,1393,2,2024-04-08 00:37:54
14020,2393,2,2024-04-25 12:17:37
14021,4604,2,2024-10-22 01:38:58
14022,6161,2,2023-02-05 00:26:53
14023,2104,2,2023-11-18 03:17:16
14024,4808,2,2023-09-05 02:39:45
14025,1811,2,2024-01-10 04:22:16
14026,10378,2,2024-08-28 22:03:04
14027,8528,2,2022-09-03 13:45:29
14028,1173,2,2022-06-11 01:08:36
14029,7225,2,2022-01-08 10:41:11
14030,1330,2,2024-07-13 04:35:23
14031,467,2,2024-02-12 13:54:52
14032,2303,2,2023-07-24 16:48:06
14033,11016,2,2024-04-21 11:33:05
14034,8635,2,2022-03-08 15:54:53
14035,7208,2,2023-11-17 02:42:19
14036,1586,2,2022-03-15 20:48:38
14037,10533,2,2022-01-20 18:42:05
14038,9314,2,2023-12-17 02:22:51
14039,1685,2,2024-02-21 11:40:40
14040,4523,2,2021-12-18 09:36:12
14041,10859,2,2024-10-07 16:43:11
14042,6832,2,2022-04-21 17:24:41
14043,81,2,2023-05-08 18:17:24
14044,4773,2,2023-05-19 17:06:04
14045,1058,2,2023-12-18 15:02:31
14046,5230,2,2022-09-11 20:07:05
14047,5506,2,2023-06-14 23:03:17
14048,1824,2,2023-06-07 19:10:47
14049,4170,2,2022-11-08 06:02:33
14050,1592,2,2024-06-02 08:34:48
14051,8631,2,2024-08-11 23:46:25
14052,11419,2,2023-01-01 17:06:35
14053,9242,2,2024-10-23 17:36:52
14054,8555,2,2024-07-07 19:44:34
14055,886,2,2023-05-10 01:08:16
14056,4203,2,2022-05-24 00:17:14
14057,97,2,2023-06-07 04:22:38
14058,767,2,2023-12-18 17:13:08
14059,5566,2,2023-04-15 16:53:53
14060,4581,2,2024-09-28 15:45:51
14061,6234,2,2024-06-05 07:32:19
14062,421,2,2024-02-12 07:53:41
14063,8896,2,2022-11-11 19:00:31
14064,7221,2,2022-04-11 21:12:15
14065,4636,2,2023-09-03 01:28:06
14066,120,2,2024-07-22 13:21:28
14067,199,2,2024-05-31 15:50:48
14068,2145,2,2022-03-25 06:45:57
14069,6346,2,2022-01-25 12:49:21
14070,8595,2,2024-03-10 11:01:17
14071,8959,2,2024-08-22 23:04:18
14072,1783,2,2023-02-21 04:49:09
14073,4258,2,2023-08-03 21:44:08
14074,10961,2,2023-01-26 14:00:34
14075,6900,2,2023-06-18 15:42:19
14076,9322,2,2023-11-21 17:43:14
14077,4685,2,2024-09-06 16:57:25
14078,6337,2,2024-12-09 22:01:09
14079,1292,2,2023-11-16 18:42:52
14080,4340,2,2023-01-13 09:34:20
14081,4428,2,2022-07-12 22:11:18
14082,9489,2,2023-04-23 06:47:59
14083,768,2,2024-02-25 23:14:09
14084,4101,2,2023-08-01 02:54:36
14085,6625,2,2024-04-04 20:57:47
14086,8506,2,2023-10-26 02:47:38
14087,1256,2,2023-04-16 17:50:59
14088,8807,2,2022-11-25 21:20:13
14089,4836,2,2023-06-07 03:57:46
14090,8539,2,2022-05-15 09:54:44
14091,8781,2,2022-09-22 07:49:26
14092,6762,2,2024-10-29 19:41:06
14093,6614,2,2024-05-09 08:01:25
14094,7,2,2022-01-11 22:41:07
14095,4944,2,2022-01-23 20:45:53
14096,9733,2,2022-10-26 11:56:52
14097,5407,2,2023-11-01 13:46:37
14098,2485,2,2022-04-16 03:20:14
14099,5249,2,2022-08-25 00:05:40
14100,7335,2,2024-03-13 23:30:46
14101,6990,2,2024-09-21 05:12:12
14102,9367,2,2022-06-09 14:40:04
14103,2097,2,2023-09-14 13:12:03
14104,4554,2,2022-03-06 06:09:01
14105,8197,2,2024-10-16 22:43:36
14106,4712,2,2022-04-17 16:06:04
14107,9634,2,2023-03-30 13:24:51
14108,11275,2,2023-07-18 10:37:25
14109,4924,2,2022-11-22 22:38:55
14110,361,2,2023-02-17 11:49:36
14111,4407,2,2023-03-29 15:49:43
14112,4695,2,2024-08-06 05:42:40
14113,805,2,2024-06-01 12:00:12
14114,8946,2,2022-01-13 03:00:42
14115,1329,2,2024-01-21 15:41:39
14116,6374,2,2023-10-30 16:18:25
14117,6816,2,2024-03-09 21:22:15
14118,351,2,2023-01-30 16:14:29
14119,4334,2,2023-05-22 02:53:28
14120,8453,2,2022-11-18 03:07:56
14121,8592,2,2024-09-10 11:26:49
14122,4975,2,2022-08-01 06:12:53
14123,1139,2,2023-06-23 12:12:59
14124,8986,2,2022-01-11 11:35:08
14125,6846,2,2022-02-23 05:54:57
14126,9723,2,2022-07-11 19:07:18
14127,7156,2,2022-08-09 05:16:37
14128,5299,2,2023-08-02 08:16:26
14129,471,2,2022-01-17 16:09:58
14130,4642,2,2022-01-05 20:47:47
14131,6848,2,2024-07-08 00:39:25
14132,4286,2,2022-10-02 23:34:14
14133,1409,2,2024-10-03 22:47:01
14134,7166,2,2023-05-05 13:43:03
14135,940,2,2022-10-26 02:12:26
14136,10337,2,2022-08-21 20:20:18
14137,6393,2,2024-02-19 13:22:14
14138,1316,2,2024-11-25 21:41:40
14139,8569,2,2023-06-20 07:17:50
14140,1282,2,2024-07-03 00:02:41
14141,8961,2,2023-01-28 06:54:40
14142,5191,2,2023-02-14 03:50:24
14143,10921,2,2022-08-13 09:33:58
14144,2450,2,2023-02-02 16:23:23
14145,8577,2,2024-11-16 04:04:06
14146,6791,2,2023-01-21 16:24:02
14147,10896,2,2022-05-27 18:36:57
14148,1918,2,2022-02-23 14:34:10
14149,4705,2,2023-01-03 19:09:51
14150,4240,2,2024-02-19 05:19:51
14151,9605,2,2024-07-06 19:26:07
14152,5329,2,2024-10-08 12:04:14
14153,4682,2,2023-07-21 11:37:35
14154,10396,2,2024-06-30 06:49:01
14155,855,2,2024-06-28 10:12:24
14156,9360,2,2022-09-30 13:46:34
14157,6789,2,2023-05-03 14:04:02
14158,8953,2,2023-12-25 01:22:31
14159,6995,2,2022-03-08 20:24:39
14160,4190,2,2023-05-10 19:45:05
14161,10597,2,2023-09-04 05:21:15
14162,10302,2,2022-02-06 05:27:20
14163,5300,2,2022-05-12 00:25:16
14164,10870,2,2022-09-03 15:06:38
14165,7310,2,2023-12-02 08:23:49
14166,656,2,2023-04-09 05:50:24
14167,10584,2,2022-02-10 13:01:31
14168,4302,2,2024-05-12 21:39:13
14169,6431,2,2022-03-30 19:12:14
14170,5251,2,2022-03-15 22:11:39
14171,6825,2,2024-01-28 13:14:52
14172,7077,2,2022-07-28 01:27:34
14173,10463,2,2024-06-28 01:07:30
14174,4768,2,2022-09-28 11:34:12
14175,10565,2,2024-10-21 08:11:48
14176,598,2,2023-01-24 17:31:41
14177,9087,2,2023-04-23 00:49:00
14178,10796,2,2024-02-28 02:11:51
14179,6991,2,2024-05-31 09:23:41
14180,7083,2,2022-03-02 08:36:43
14181,5278,2,2023-04-18 07:00:27
14182,8653,2,2024-03-21 18:38:54
14183,5337,2,2024-08-19 16:51:01
14184,6300,2,2024-04-19 06:45:12
14185,6353,2,2024-11-14 18:46:53
14186,6356,2,2022-02-19 11:18:39
14187,11034,2,2024-01-07 16:53:36
14188,4109,2,2023-09-01 07:10:51
14189,4603,2,2022-03-10 11:53:09
14190,5309,2,2022-06-10 04:57:39
14191,8487,2,2022-02-27 02:20:37
14192,9264,2,2024-01-31 05:11:15
14193,5466,2,2023-12-02 11:59:54
14194,1966,2,2023-09-28 22:02:14
14195,4527,2,2024-07-12 06:52:02
14196,8454,2,2024-05-04 23:06:43
14197,4416,2,2023-10-24 15:09:52
14198,10602,2,2024-01-17 11:38:16
14199,10911,2,2023-08-16 23:12:58
14200,1115,2,2022-08-30 03:24:51
14201,4165,2,2024-02-28 11:44:44
14202,10343,2,2024-12-01 17:25:49
14203,769,2,2024-09-11 20:56:22
14204,1516,2,2023-10-21 21:12:52
14205,9466,2,2024-10-29 08:43:33
