order_id,order_date,customer_id,shipping_method_id,dest_address_id
5300,2022-05-11 07:58:49,1811,3,356
5301,2024-01-09 12:59:39,195,4,357
5302,2024-09-16 21:32:13,851,4,357
5303,2022-10-19 18:43:38,1667,3,357
5304,2022-04-06 08:27:31,1766,3,357
5305,2023-04-02 06:38:30,196,4,358
5306,2022-11-18 16:32:28,654,4,358
5307,2021-12-23 04:58:39,1363,3,358
5308,2023-02-03 08:10:33,1,3,359
5309,2022-06-08 05:01:00,1747,3,359
5310,2023-11-23 12:12:35,1967,1,359
5311,2024-07-29 09:18:34,15,3,360
5312,2024-05-19 09:27:55,409,2,361
5313,2023-07-20 14:31:40,1660,1,361
5314,2024-06-26 13:18:52,227,2,363
5315,2022-10-11 16:41:52,1893,2,363
5316,2023-11-14 19:54:08,707,4,364
5317,2024-01-12 02:20:01,941,4,364
5318,2023-03-22 23:41:47,1086,1,364
5319,2024-06-03 11:41:59,17,2,365
5320,2024-07-10 23:30:01,516,3,365
5321,2024-08-30 19:41:04,926,2,365
5322,2023-05-22 08:58:24,1296,3,365
5323,2024-11-07 07:48:23,399,3,366
5324,2022-03-15 10:02:09,590,4,366
5325,2024-08-16 14:53:48,737,1,366
5326,2022-07-28 15:11:20,1893,2,366
5327,2024-09-14 00:59:35,1093,3,368
5328,2023-09-19 16:38:39,1164,2,368
5329,2024-10-06 09:46:29,1664,4,368
5330,2023-07-29 02:23:41,11,3,369
5331,2024-06-22 20:00:03,367,2,369
5332,2022-05-17 12:56:21,689,2,369
5333,2022-04-21 08:18:27,876,4,369
5334,2024-11-09 07:52:01,895,2,369
5335,2023-01-26 17:10:39,1760,1,369
5336,2023-02-04 06:02:31,54,4,370
5337,2024-08-17 22:40:28,1084,1,370
5338,2023-08-10 06:54:38,1775,4,370
5339,2023-05-01 13:42:14,1201,2,371
5340,2024-04-19 20:39:17,1413,4,371
5341,2024-03-23 19:34:38,1421,2,371
5342,2023-01-31 08:32:54,1941,2,371
5343,2023-01-08 00:41:47,407,2,372
5344,2023-02-05 22:46:14,443,1,372
5345,2022-03-07 08:50:54,1129,1,372
5346,2021-12-31 01:39:23,1154,2,372
5347,2023-10-27 14:18:31,1329,2,372
5348,2024-02-06 07:25:56,276,4,373
5349,2021-12-26 02:54:26,1160,1,373
5350,2024-04-12 02:49:20,1166,1,373
5351,2023-12-10 17:55:51,1521,3,373
5352,2023-11-09 17:45:44,228,4,374
5353,2022-04-14 22:34:47,670,1,374
5354,2023-03-07 19:37:43,759,4,374
5355,2024-05-05 16:11:50,773,3,374
5356,2023-05-27 01:34:01,847,3,374
5357,2021-12-26 18:28:06,891,4,374
5358,2024-08-09 15:16:23,1052,1,374
5359,2024-02-23 18:26:37,1072,4,374
5360,2024-10-24 11:26:54,1124,2,374
5361,2023-08-22 18:00:04,1190,1,374
5362,2022-04-25 13:27:36,201,3,375
5363,2022-09-06 12:12:17,242,3,375
5364,2023-08-05 05:13:21,843,1,375
5365,2022-08-11 03:51:37,1494,4,375
5366,2022-09-18 16:48:58,238,2,376
5367,2024-07-28 11:14:17,1112,4,376
5368,2022-12-16 04:39:15,1911,4,376
5369,2023-06-30 01:45:33,431,3,377
5370,2024-03-30 06:00:46,75,4,378
5371,2024-09-07 16:52:58,332,3,378
5372,2023-05-01 17:08:00,1073,1,378
5373,2023-08-01 20:03:35,1818,1,378
5374,2022-08-02 01:24:35,57,1,379
5375,2022-04-29 04:43:16,365,3,379
5376,2023-05-19 19:29:24,619,3,379
5377,2024-10-16 06:17:42,1734,1,379
5378,2024-02-12 06:40:13,1075,1,380
5379,2022-07-20 12:33:07,1218,3,380
5380,2022-11-17 00:55:49,324,3,381
5381,2022-03-13 15:10:51,926,4,381
5382,2024-04-26 06:32:12,1236,3,381
5383,2022-10-08 02:02:39,1442,3,381
5384,2022-03-12 18:28:55,1977,3,381
5385,2022-04-05 11:13:56,277,2,382
5386,2022-08-27 13:33:01,639,4,382
5387,2023-07-28 02:50:13,807,2,382
5388,2022-06-07 18:25:31,1184,4,382
5389,2022-07-25 03:01:10,1607,2,382
5390,2023-04-09 02:00:52,1991,3,382
5391,2023-07-13 01:34:26,351,2,383
5392,2022-02-11 02:14:59,1804,2,383
5393,2022-11-10 19:03:15,1844,3,383
5394,2022-10-20 20:15:20,1501,4,384
5395,2023-12-27 11:50:22,1730,4,384
5396,2023-01-10 09:07:25,1911,2,384
5397,2024-01-30 09:15:56,563,1,385
5398,2022-10-12 12:24:30,1046,2,385
5399,2024-07-25 22:50:32,1165,4,385
5400,2022-03-29 00:47:58,1270,4,385
5401,2024-11-27 16:05:11,435,1,386
5402,2024-08-07 00:55:02,455,4,386
5403,2024-09-14 07:07:21,781,3,386
5404,2023-06-22 21:32:43,967,1,386
5405,2023-02-19 23:43:52,1435,2,386
5406,2024-10-26 07:27:36,1743,1,386
5407,2023-10-30 14:37:54,1830,3,386
5408,2022-11-08 09:20:06,1889,4,386
5409,2022-03-25 12:09:13,390,1,387
5410,2022-02-24 17:22:33,904,2,387
5411,2023-04-09 19:14:05,949,4,387
5412,2024-04-10 07:33:03,1312,1,387
5413,2024-04-07 08:49:43,1978,3,387
5414,2024-01-28 18:15:28,1305,3,388
5415,2023-07-11 17:54:48,234,2,390
5416,2023-10-11 22:30:35,274,4,390
5417,2024-07-13 16:56:24,1985,1,390
5418,2024-08-12 13:44:49,168,1,391
5419,2022-05-16 03:12:28,1465,3,391
5420,2023-12-23 23:41:46,706,4,392
5421,2023-09-25 03:49:44,776,2,392
5422,2022-08-02 17:57:34,1010,3,392
5423,2024-01-08 09:14:27,1541,2,392
5424,2022-08-06 04:24:51,1833,4,392
5425,2024-08-08 15:10:43,1938,4,392
5426,2024-08-10 23:08:24,368,4,393
5427,2024-08-24 05:31:41,204,4,394
5428,2022-04-13 07:14:48,632,4,394
5429,2021-12-25 06:24:20,1840,1,394
5430,2022-08-10 22:57:47,1893,2,394
5431,2022-03-15 09:07:17,273,1,395
5432,2023-10-30 05:06:48,910,1,395
5433,2022-05-28 05:31:57,1798,3,395
5434,2022-09-11 01:34:16,566,4,396
5435,2023-01-09 18:31:56,793,4,396
5436,2023-09-12 16:26:43,1243,2,396
5437,2024-07-09 16:08:42,1878,2,396
5438,2022-02-16 05:13:25,382,4,397
5439,2023-03-09 16:25:07,404,2,397
5440,2022-11-12 15:24:51,1372,3,397
5441,2022-03-30 15:34:29,1547,3,397
5442,2022-04-25 03:39:51,1661,1,397
5443,2023-03-28 15:55:18,91,1,398
5444,2022-03-06 20:00:25,286,1,398
5445,2023-09-20 11:18:50,1594,2,398
5446,2023-07-19 01:22:29,1757,2,398
5447,2024-05-15 10:46:13,1761,1,398
5448,2023-08-16 14:44:14,518,1,400
5449,2022-12-28 05:32:47,818,3,400
5450,2023-09-03 11:13:20,1543,1,400
5451,2024-05-08 09:46:50,1590,3,400
5452,2022-02-11 03:18:05,864,3,401
5453,2024-06-15 13:10:35,1523,1,401
5454,2023-02-19 19:06:42,411,4,402
5455,2021-12-19 19:00:24,627,1,402
5456,2023-08-14 11:35:45,868,4,403
5457,2023-07-09 15:44:03,1030,2,403
5458,2024-10-16 17:03:45,1130,4,403
5459,2022-11-20 05:03:09,1810,1,403
5460,2023-03-01 04:54:34,1990,3,403
5461,2024-08-04 14:16:49,284,4,405
5462,2022-04-19 01:37:00,350,4,405
5463,2022-10-07 12:40:04,767,1,405
5464,2022-05-15 00:36:45,891,2,405
5465,2022-07-26 08:05:55,613,1,406
5466,2023-12-01 18:50:14,1024,2,407
5467,2023-10-27 11:29:35,1157,1,407
5468,2024-10-24 15:18:29,1373,1,407
5469,2023-08-04 09:53:12,1679,4,407
5470,2024-05-09 16:32:59,114,2,408
5471,2022-12-02 23:56:21,313,3,408
5472,2024-10-09 08:22:14,1377,2,408
5473,2024-11-22 06:03:45,206,4,409
5474,2022-07-03 06:19:41,898,4,409
5475,2023-12-23 08:08:44,470,2,410
5476,2022-07-06 16:17:12,1276,4,410
5477,2023-05-31 10:36:35,308,3,411
5478,2023-09-16 21:28:39,651,2,413
5479,2024-03-31 15:03:34,879,2,413
5480,2022-10-25 11:18:26,955,3,413
5481,2023-09-24 21:46:25,1510,4,413
5482,2024-01-15 14:24:39,1554,4,413
5483,2024-08-28 20:18:58,1693,1,413
5484,2024-08-28 06:46:57,1239,2,414
5485,2022-01-19 08:29:50,1311,1,414
5486,2023-07-06 18:52:50,117,1,415
5487,2023-10-02 08:43:51,1035,2,415
5488,2024-02-27 10:25:52,118,4,416
5489,2023-09-15 14:05:24,551,3,416
5490,2023-06-22 20:18:03,809,4,416
5491,2023-02-16 09:22:53,1829,3,416
5492,2024-08-19 10:00:39,1894,4,416
5493,2023-05-21 00:15:01,155,2,417
5494,2022-01-24 01:07:52,1549,4,417
5495,2023-03-25 09:42:42,1918,1,417
5496,2024-04-02 20:48:52,498,3,418
5497,2024-04-04 10:32:39,1805,2,418
5498,2024-02-09 03:28:51,1806,1,418
5499,2024-03-10 09:42:49,1022,3,419
5500,2024-02-16 23:42:23,1723,3,419
5501,2022-03-20 17:28:20,1740,4,419
5502,2022-06-03 13:05:10,120,2,420
5503,2022-07-14 09:51:42,394,3,420
5504,2022-10-25 12:04:08,1039,3,420
5505,2024-03-04 11:01:40,1635,2,420
5506,2023-06-13 19:22:48,1872,3,420
5507,2024-06-10 19:26:36,1935,3,420
5508,2022-11-12 17:28:32,185,3,421
5509,2022-12-05 03:31:23,801,3,421
5510,2023-04-19 20:07:52,883,3,421
5511,2023-10-23 05:15:35,1741,1,421
5512,2024-03-01 05:13:40,1190,1,422
5513,2023-05-03 18:27:52,1545,2,422
5514,2022-05-22 06:14:48,145,4,423
5515,2023-10-22 14:58:48,1077,3,423
5516,2023-05-03 02:52:20,150,1,424
5517,2022-07-29 06:13:44,650,3,424
5518,2024-05-12 10:58:24,1410,4,424
5519,2023-03-20 22:54:17,396,2,425
5520,2024-04-28 14:54:24,863,4,425
5521,2022-09-16 19:33:32,664,1,426
5522,2024-01-11 11:55:50,1491,1,426
5523,2024-08-23 17:07:29,565,4,427
5524,2024-06-28 16:28:11,604,1,427
5525,2022-01-09 05:16:27,856,3,427
5526,2024-06-23 14:27:17,1673,4,427
5527,2024-05-14 01:38:53,244,1,428
5528,2024-02-26 11:41:38,1041,4,428
5529,2024-02-12 05:49:25,1049,4,428
5530,2022-04-15 19:52:48,1471,3,428
5531,2023-11-24 03:46:54,553,4,429
5532,2022-12-05 03:24:27,630,3,429
5533,2023-01-06 21:10:44,1738,3,429
5534,2024-06-13 02:12:29,1362,4,430
5535,2023-11-17 09:49:01,1905,4,430
5536,2024-02-11 13:07:23,1283,4,431
5537,2024-09-28 07:27:30,1899,4,431
5538,2022-07-31 14:04:40,916,4,432
5539,2023-10-21 22:49:36,250,1,433
5540,2024-07-25 09:28:41,316,2,433
5541,2021-12-23 13:07:13,973,3,433
5542,2022-12-14 10:27:27,1382,3,433
5543,2022-10-10 23:05:03,8,2,434
5544,2022-08-23 22:57:24,775,3,434
5545,2024-09-25 02:53:32,987,2,434
5546,2023-08-24 06:48:54,1061,1,434
5547,2023-02-12 21:55:38,1688,3,434
5548,2022-11-30 09:45:22,1737,4,434
5549,2023-10-12 02:29:39,95,2,435
5550,2024-01-18 22:03:34,1040,3,435
5551,2024-05-29 03:09:22,1212,1,435
5552,2022-10-20 19:54:25,461,2,436
5553,2022-01-18 04:18:00,955,3,436
5554,2022-02-26 13:00:40,1253,4,436
5555,2022-01-01 06:59:08,501,1,437
5556,2024-02-07 06:05:49,783,2,437
5557,2023-05-31 19:26:58,817,3,437
5558,2024-05-30 17:08:30,999,3,438
5559,2022-08-10 21:07:19,1017,4,438
5560,2024-04-24 21:30:58,1233,2,438
5561,2021-12-28 17:10:59,1179,4,439
5562,2022-06-24 03:18:14,1629,1,439
5563,2022-08-17 18:36:14,1841,1,439
5564,2024-02-05 02:12:51,26,1,440
5565,2023-09-01 09:06:17,617,4,440
5566,2023-04-14 23:32:22,628,4,440
5567,2022-11-22 19:46:42,1477,4,440
5568,2024-11-16 10:24:34,1559,3,440
5569,2024-02-16 10:15:00,189,2,441
5570,2021-12-30 19:32:11,486,4,441
5571,2024-04-10 05:24:55,591,3,441
5572,2023-09-23 13:32:17,1331,1,441
5573,2022-11-01 06:57:32,1452,4,441
5574,2022-10-10 00:50:58,1476,3,441
5575,2023-08-29 15:59:09,281,4,442
5576,2023-01-20 22:33:32,318,1,442
5577,2024-08-01 11:13:20,924,4,442
5578,2023-02-07 00:39:46,1304,1,442
5579,2023-02-22 22:04:05,276,3,443
5580,2022-04-28 19:48:10,1946,1,443
5581,2024-04-23 00:06:44,60,3,444
5582,2024-06-16 06:23:04,115,1,444
5583,2024-05-26 14:45:53,132,3,444
5584,2021-12-27 21:32:47,427,2,444
5585,2024-08-26 02:58:19,474,2,444
5586,2021-12-23 21:01:28,893,1,444
5587,2022-03-10 03:11:19,1025,1,444
5588,2023-03-25 05:50:12,1117,3,445
5589,2023-02-19 00:40:29,1568,1,445
5590,2023-12-24 22:45:42,301,3,447
5591,2022-11-27 08:52:35,809,4,447
5592,2024-11-07 02:16:15,1477,3,447
5593,2023-07-13 01:43:53,1920,1,447
5594,2022-11-11 02:55:49,1934,4,447
5595,2022-01-27 06:34:12,196,2,448
6143,2022-02-07 16:55:59,413,3,1
6144,2023-10-18 13:03:57,1338,4,1
6145,2022-09-04 14:19:23,1464,4,2
6146,2022-02-26 01:01:11,269,1,3
6147,2022-04-27 00:56:19,1463,4,3
6148,2024-02-20 23:07:45,1679,2,3
6149,2024-04-09 13:28:47,1827,4,3
6150,2022-05-29 14:25:20,23,3,4
6151,2024-10-04 23:10:32,248,3,4
6152,2023-04-15 13:00:19,296,3,4
6153,2022-01-26 04:59:40,1343,1,4
6154,2024-03-19 16:18:55,492,3,5
6155,2021-12-15 15:30:54,221,2,6
6156,2022-09-09 18:25:11,308,3,6
6157,2023-12-28 08:48:30,1186,2,6
6158,2024-01-31 16:03:19,1225,1,6
6159,2023-03-03 00:14:39,1309,3,6
6160,2022-11-25 18:36:55,1773,2,6
6161,2023-02-03 05:57:43,10,1,7
6162,2023-02-08 08:12:34,1226,4,7
6163,2024-08-27 20:47:45,1819,1,7
6164,2024-01-08 23:42:16,1297,1,8
6165,2021-12-25 13:41:35,84,2,9
6166,2021-12-13 13:18:07,380,4,9
6167,2024-09-04 23:58:15,646,4,9
6168,2022-11-05 14:11:52,1834,3,9
6169,2023-06-06 20:29:37,264,4,10
6170,2024-01-14 12:04:02,379,3,10
6171,2024-04-25 11:18:21,451,1,10
6172,2024-02-28 00:40:50,654,4,10
6173,2024-08-26 21:38:48,938,1,10
6174,2023-06-27 11:38:00,1309,4,10
6175,2023-10-30 16:41:14,1889,4,10
6176,2022-11-11 10:49:42,97,3,11
6177,2022-05-21 22:01:36,244,3,11
6178,2022-01-23 23:31:29,1384,2,11
6179,2023-03-15 23:11:55,1805,1,11
6180,2023-10-07 03:31:19,257,4,12
6181,2024-03-09 16:36:00,267,3,12
6182,2024-03-04 10:10:31,1840,2,12
6183,2023-02-02 10:24:03,717,3,13
6184,2023-08-10 00:30:37,835,2,13
6185,2022-03-10 02:33:29,855,4,13
6186,2023-07-30 10:29:03,914,4,13
6187,2023-10-03 22:38:50,1136,3,13
6188,2023-08-28 14:24:36,1850,4,13
6189,2023-02-24 12:26:16,673,1,14
6190,2023-05-31 01:06:03,427,2,15
6191,2023-12-12 19:26:45,506,3,15
6192,2022-10-13 14:02:08,679,4,16
6193,2022-10-27 10:08:04,205,3,17
6194,2022-01-10 08:42:19,455,1,17
6195,2024-08-01 16:39:50,533,3,17
6196,2023-05-17 12:44:11,589,4,17
6197,2022-04-27 10:29:11,1017,3,17
6198,2022-03-06 03:05:10,1806,2,17
6199,2022-12-13 02:43:52,1963,4,17
6200,2023-12-01 14:35:05,103,1,18
6201,2023-05-14 03:00:16,348,2,18
6202,2022-02-28 12:17:36,1373,3,18
6203,2022-03-31 05:00:13,1749,2,18
6204,2022-09-06 22:53:59,1915,4,18
6205,2024-03-28 20:32:10,644,2,19
6206,2022-12-01 06:33:31,1484,4,19
6207,2022-09-19 02:15:33,1924,4,19
6208,2024-10-29 22:22:11,296,3,20
6209,2024-10-23 11:09:53,980,2,20
6210,2023-06-12 01:16:28,1242,3,20
6211,2024-08-09 10:12:18,1376,4,20
6212,2023-01-05 04:53:35,318,1,21
6213,2024-03-28 15:35:50,555,2,21
6214,2022-12-10 02:46:52,1146,4,21
6215,2023-03-07 22:56:21,1275,1,21
6216,2024-06-14 17:17:14,558,2,22
6217,2022-06-25 16:28:27,670,2,22
6218,2024-07-16 03:53:46,208,3,23
6219,2024-05-30 12:13:57,461,3,23
6220,2024-06-14 19:49:25,1100,3,23
6221,2023-05-27 17:01:41,1598,4,23
6222,2024-01-11 15:35:34,591,1,24
6223,2024-06-01 13:29:01,940,1,24
6224,2023-02-28 10:19:18,1678,2,24
6225,2022-10-05 17:13:54,1816,3,24
6226,2023-07-01 08:58:50,78,1,25
6227,2023-01-28 06:01:03,107,2,25
6228,2023-06-05 23:58:46,139,1,25
6229,2024-12-05 07:55:31,297,3,25
6230,2023-04-19 21:14:08,1317,3,25
6231,2023-10-13 10:37:09,1492,1,25
6232,2023-08-28 01:06:56,1587,4,25
6233,2022-11-20 12:05:36,260,1,26
6234,2024-06-04 18:12:14,1280,3,26
6235,2024-08-11 11:30:30,1890,2,26
6236,2023-04-10 21:17:32,62,3,27
6237,2023-03-04 03:26:55,1324,1,27
6238,2024-04-02 08:21:54,1929,1,27
6239,2024-10-02 22:22:18,791,4,28
6240,2024-07-26 04:14:49,1390,1,28
6241,2022-06-18 13:49:03,1105,1,29
6242,2023-02-23 22:46:51,1221,4,29
6243,2022-02-18 10:57:10,1518,4,29
6244,2023-09-03 17:32:40,1729,3,29
6245,2023-01-29 09:14:37,1742,2,29
6246,2024-11-24 08:11:50,254,4,30
6247,2022-11-15 15:01:46,532,3,30
6248,2021-12-21 10:15:25,850,1,30
6249,2023-01-28 02:05:08,1649,4,31
6250,2022-02-25 09:47:13,1900,2,31
6251,2024-09-11 13:39:13,1664,2,32
6252,2024-05-13 17:48:27,1787,1,32
6253,2022-03-02 13:55:58,39,2,33
6254,2022-05-03 22:55:35,90,2,33
6255,2024-05-21 12:40:45,356,4,33
6256,2022-10-26 01:02:24,786,4,33
6257,2022-07-04 16:06:55,939,1,33
6258,2024-09-28 23:18:13,1761,1,33
6259,2022-02-01 00:12:12,14,3,34
6260,2023-05-23 00:36:04,707,3,34
6261,2024-02-10 00:03:41,1481,3,34
6262,2023-01-23 10:13:39,637,1,35
6263,2023-08-30 16:14:32,935,4,35
6264,2023-07-05 15:01:39,1312,3,35
6265,2024-03-08 09:48:44,1865,3,35
6266,2023-05-31 17:39:24,1879,3,35
6267,2023-08-31 21:38:10,262,2,36
6268,2023-05-30 02:39:01,1255,2,36
6269,2022-04-03 14:06:00,493,1,37
6270,2023-08-16 18:31:17,835,1,37
6271,2024-01-20 23:28:32,1586,1,37
6272,2022-11-27 05:49:03,1707,1,37
6273,2024-03-06 09:43:26,1866,1,37
6274,2022-09-29 02:52:03,1874,2,38
6275,2022-12-25 05:26:12,3,1,39
6276,2022-06-11 19:57:38,720,3,40
6277,2022-01-27 08:47:32,1088,3,40
6278,2022-11-12 01:52:51,1278,2,40
6279,2023-03-26 19:04:34,191,4,41
6280,2023-02-15 23:59:34,1253,2,41
6281,2023-10-14 10:38:50,946,3,42
6282,2022-04-05 00:49:56,1697,3,42
6283,2023-04-25 06:27:32,669,4,43
6284,2024-02-10 09:42:05,751,1,43
6285,2023-10-07 20:40:11,1930,4,43
6286,2022-01-20 07:52:57,194,2,44
6287,2022-08-03 02:12:49,297,4,44
6288,2024-02-24 09:35:09,744,3,44
6289,2022-01-13 08:40:47,1231,1,44
6290,2024-10-12 21:06:56,1498,3,44
6291,2024-01-22 01:32:59,1773,2,44
6292,2024-07-11 21:52:38,362,2,45
6293,2022-01-02 08:11:25,718,2,45
6294,2023-10-17 21:11:24,256,3,46
6295,2023-07-16 07:22:10,793,4,46
6296,2023-07-21 11:46:55,960,1,46
6297,2023-02-17 04:00:18,1288,1,46
6298,2023-12-20 08:31:45,1193,3,47
6299,2022-09-17 20:28:47,1462,1,47
6300,2024-04-17 14:49:34,1762,4,47
6301,2023-09-04 15:50:50,1790,3,47
6302,2024-08-31 14:07:56,1385,2,48
6303,2022-01-29 20:21:43,1318,2,49
6304,2023-12-23 10:09:24,568,2,50
6305,2023-04-29 00:11:19,1364,4,50
6306,2023-11-01 22:38:56,1694,2,50
6307,2024-06-11 11:06:01,166,2,51
6308,2022-06-02 21:32:15,369,4,51
6309,2023-06-08 11:46:55,831,1,51
6310,2021-12-17 20:29:29,897,3,51
6311,2023-11-02 09:46:09,950,4,51
6312,2024-09-22 15:39:55,998,4,52
6313,2024-10-11 08:11:11,1572,3,52
6314,2023-09-25 05:01:27,312,4,53
6315,2024-05-18 12:15:17,808,2,53
6316,2022-02-07 10:05:29,970,4,53
6317,2024-01-05 23:55:05,1167,1,53
6318,2023-10-26 18:05:28,1843,3,53
6319,2023-11-28 22:56:24,1930,3,53
6320,2024-05-23 23:30:37,998,4,54
6321,2023-10-16 14:42:27,520,4,55
6322,2022-12-15 10:19:15,792,2,55
6323,2024-07-02 06:12:00,1950,2,55
6324,2022-06-06 15:22:59,1005,4,56
6325,2023-02-12 10:56:56,482,3,57
6326,2024-10-29 12:03:10,1119,2,57
6327,2024-03-07 00:56:01,1398,4,57
6328,2023-06-17 19:44:03,1513,4,57
6329,2024-08-02 21:01:07,387,4,58
6330,2022-07-12 20:12:56,471,3,58
6331,2024-03-21 17:23:59,770,3,59
6332,2023-12-05 19:07:42,818,4,59
6333,2024-02-16 05:18:35,1438,4,59
6334,2024-07-13 15:12:15,864,2,60
6335,2024-06-21 15:33:42,1464,4,60
6336,2022-09-02 05:18:25,235,2,61
6337,2024-12-07 23:14:58,1095,1,61
6338,2024-04-05 00:26:53,1288,2,61
6339,2023-12-30 05:44:14,61,2,62
6340,2022-01-17 23:26:58,119,3,62
6341,2023-05-30 00:22:22,428,3,62
6342,2024-10-26 02:30:38,600,3,62
6343,2024-05-17 10:49:02,1080,4,62
6344,2024-04-05 05:24:19,48,2,63
6345,2023-01-18 19:48:57,307,2,63
6346,2022-01-23 06:19:22,742,3,63
6347,2023-03-15 04:15:49,1717,4,64
6348,2023-09-28 14:34:27,320,3,65
6349,2023-10-06 13:00:22,587,2,65
6350,2022-04-23 10:25:15,1468,1,65
6351,2024-06-18 23:24:40,1518,2,65
6352,2024-07-22 05:29:42,1516,3,66
6353,2024-11-13 04:10:36,1887,1,66
6354,2023-12-24 20:22:25,743,2,67
6355,2022-04-16 03:58:48,1416,2,67
6356,2022-02-18 02:43:52,1633,3,67
6357,2022-05-24 06:32:30,1642,1,67
6358,2022-10-02 18:11:08,735,2,68
6359,2024-04-01 13:07:18,500,3,70
6360,2022-06-22 04:06:54,660,1,70
6361,2023-03-09 22:33:32,1959,4,70
6362,2022-10-09 22:03:21,1870,4,71
6363,2023-06-25 14:30:09,1335,3,72
6364,2022-09-02 19:31:03,1385,4,72
6365,2024-11-22 14:46:52,1786,3,72
6366,2023-06-12 23:39:10,1805,4,72
6367,2023-11-29 18:50:36,37,4,73
6368,2024-10-13 15:37:08,99,4,73
6369,2022-03-13 21:38:25,497,1,73
6370,2022-02-26 21:03:59,735,1,73
6371,2023-09-02 03:58:20,1426,2,73
6372,2022-10-15 20:20:44,1499,2,73
6373,2022-06-12 05:17:16,22,4,75
6374,2023-10-30 03:49:39,1227,4,75
6375,2023-03-18 15:36:19,1337,1,75
6376,2023-01-08 12:31:18,1671,4,75
6377,2021-12-25 15:56:18,934,4,76
6378,2021-12-19 12:36:06,1271,4,76
6379,2021-12-27 14:27:36,1413,4,76
6380,2022-07-24 07:47:41,1706,1,76
6381,2024-03-23 08:25:56,1755,4,76
6382,2023-09-24 08:32:00,2,3,77
6383,2023-04-26 04:42:55,83,1,77
6384,2022-11-29 03:15:36,165,1,77
6385,2024-12-05 09:58:23,602,2,77
6386,2021-12-17 06:37:07,754,4,77
6387,2022-05-07 02:28:03,1314,1,77
6388,2023-05-30 01:47:07,1536,2,77
6389,2022-02-18 02:11:01,30,1,78
6390,2024-04-22 15:53:44,389,2,78
6391,2023-02-28 08:50:07,1071,3,78
6392,2023-09-28 15:16:49,1573,1,78
6393,2024-02-17 09:16:44,480,1,79
6394,2023-04-11 05:15:00,176,3,80
6395,2024-07-12 06:42:45,536,1,80
6396,2023-01-26 22:45:29,751,1,80
6397,2023-01-25 02:27:35,1011,4,80
6398,2024-02-05 00:23:03,87,4,81
6399,2022-09-16 23:37:53,210,4,81
6400,2023-02-06 04:00:37,1522,1,81
6401,2021-12-23 21:59:12,1992,2,81
6402,2024-03-02 12:07:37,67,4,82
6403,2024-11-17 23:00:05,218,1,82
6404,2024-09-21 06:21:28,978,3,82
6405,2024-04-19 00:15:24,1756,1,82
6406,2023-08-22 10:07:42,58,1,83
6407,2023-12-11 12:35:58,1197,2,83
6408,2023-08-29 18:42:22,145,2,84
6409,2024-07-08 16:29:32,877,4,84
6410,2022-06-02 15:28:01,933,3,84
6411,2022-10-01 15:54:51,1205,3,84
6412,2023-12-18 09:38:15,1905,3,84
6413,2023-01-10 06:21:16,1955,3,84
6414,2024-04-19 00:28:10,108,1,85
6415,2023-12-05 14:12:06,715,1,85
6416,2023-06-02 16:04:47,1755,1,85
6417,2023-01-30 00:10:04,526,2,86
6418,2024-03-23 16:56:43,662,4,86
6419,2022-01-26 22:55:21,871,4,86
6420,2024-10-16 09:29:19,1643,2,86
6421,2023-11-27 12:27:22,1932,4,86
6422,2024-07-19 21:44:19,206,1,87
6423,2023-10-16 03:24:02,283,2,87
6424,2024-07-11 03:25:57,344,2,87
6425,2024-05-18 01:05:11,767,4,87
6426,2023-12-06 04:13:10,824,4,87
6427,2022-09-25 12:51:52,880,2,87
6428,2022-01-17 04:55:12,908,3,87
6429,2022-09-23 16:10:12,1245,1,87
6430,2023-11-29 13:25:13,1509,2,87
6431,2022-03-30 03:55:38,105,2,88
6432,2024-11-13 16:18:14,1597,1,88
6433,2023-11-05 00:54:14,1749,3,88
6434,2022-09-07 04:54:26,543,1,89
6435,2024-11-09 03:34:28,558,4,89
6436,2022-08-21 14:13:17,832,4,89
6437,2023-11-13 12:30:31,937,4,89
6438,2022-03-23 04:08:29,756,3,90
6439,2024-11-25 04:34:54,867,2,91
6440,2024-08-12 16:15:05,1376,2,91
6441,2022-01-22 18:00:49,1744,1,91
6442,2024-01-27 18:27:57,95,2,92
6443,2022-05-04 11:12:07,414,2,92
6444,2022-04-01 13:06:46,1035,3,92
6445,2024-02-24 18:47:56,1095,3,92
6446,2022-02-06 13:38:05,217,1,93
6447,2023-01-13 08:20:22,1482,4,94
6448,2023-03-23 02:12:41,1659,1,94
6449,2024-05-25 05:25:59,1918,2,94
6450,2024-01-16 01:47:48,978,2,95
6451,2024-09-06 23:42:44,1485,1,95
6452,2022-02-14 16:49:53,1988,4,95
6453,2024-08-23 00:51:22,161,3,96
6454,2023-08-12 23:15:21,924,3,96
6455,2023-05-06 16:37:33,175,4,97
6456,2024-07-02 01:03:33,320,4,97
6457,2024-11-28 04:57:48,1712,2,97
6458,2022-04-06 03:14:27,101,2,98
6459,2022-03-30 07:22:46,787,3,98
6460,2024-09-24 05:30:49,1763,3,98
6461,2024-03-19 04:48:45,1913,1,99
6462,2021-12-18 08:17:19,2000,3,99
6463,2022-11-04 08:38:37,1133,4,100
6464,2023-10-26 08:06:03,1560,1,100
6465,2022-06-07 18:35:48,199,3,101
6466,2023-05-04 06:53:56,911,4,101
6467,2023-01-04 02:10:45,1225,3,101
